Transaction_ID,Date,Region,Country,Drug_Name,Therapy_Area,Hospital,Doctor_Segment,Sales_Representative,Units_Sold,Revenue,Discount,Manufacturing_Cost,Profit,Marketing_Spend,Inventory,Customer_Type,Quarter,Month
TXN000147,2025-10-30,Central,UAE,Aduhelm,Neurology,Apollo Hospital,Medium Prescriber,Rep_026,245,162028.0,11835.9,62798.3,87393.8,6888.72,292,Retail Pharmacy,Q4,October
TXN000148,2025-11-09,North,USA,Vyepti,Neurology,Apollo Hospital,Medium Prescriber,Rep_024,153,108245.67,19484.22,48631.19,40130.26,4556.99,251,Retail Pharmacy,Q4,November
TXN000149,2025-04-01,East,India,Eliquis,Cardiology,Sunrise Clinic,Low Prescriber,Rep_004,222,11635.84,853.74,3736.25,7045.85,787.19,91,Hospital,Q2,April
TXN000150,2024-11-28,East,India,Avastin,Oncology,Metro Health,Low Prescriber,Rep_022,462,257496.14,22234.59,78269.59,156991.96,17896.75,274,Online Pharmacy,Q4,November
TXN000151,2025-07-15,South,Brazil,Jardiance,Diabetes,Sunrise Clinic,Non-Prescriber,Rep_028,497,218790.55,12283.42,60052.61,146454.52,14031.11,156,Government,Q3,July
TXN000152,2023-06-10,West,Germany,Vyepti,Neurology,Cleveland Partners,High Prescriber,Rep_010,421,58414.65,3428.55,24415.01,30571.09,2513.58,307,Retail Pharmacy,Q2,June
TXN000153,2023-09-11,North,USA,Vyepti,Neurology,City Medical Center,Medium Prescriber,Rep_026,100,57325.3,10318.55,24989.44,22017.31,3838.21,75,Government,Q3,September
TXN000154,2025-07-05,South,Brazil,Eliquis,Cardiology,Metro Health,High Prescriber,Rep_031,126,13916.84,1126.65,4861.04,7929.15,643.11,378,Online Pharmacy,Q3,July
TXN000155,2025-05-25,East,India,Shingrix,Vaccines,Metro Health,Low Prescriber,Rep_025,45,3474.71,171.3,1060.21,2243.2,233.6,488,Hospital,Q2,May
TXN000156,2024-08-18,North,USA,Avastin,Oncology,City Medical Center,Non-Prescriber,Rep_024,310,88781.56,15980.68,35900.74,36900.14,2236.01,156,Government,Q3,August
TXN000157,2024-05-06,Central,UAE,Entresto,Cardiology,Cleveland Partners,Non-Prescriber,Rep_019,536,277819.03,17950.91,123882.33,135985.79,7972.82,376,Government,Q2,May
TXN000158,2024-03-20,Central,UAE,Aduhelm,Neurology,Mercy General,Low Prescriber,Rep_022,173,81468.66,5428.86,22237.18,53802.62,5833.84,375,Hospital,Q1,March
TXN000159,2024-09-01,East,India,Opdivo,Oncology,City Medical Center,High Prescriber,Rep_039,129,22488.69,2163.39,9445.14,10880.16,1352.5,258,Retail Pharmacy,Q3,September
TXN000160,2024-07-24,North,USA,Jardiance,Diabetes,Metro Health,Non-Prescriber,Rep_022,152,30555.47,5499.98,9219.32,15836.17,913.07,198,Government,Q3,July
TXN000161,2024-09-19,North,USA,Jardiance,Diabetes,Sunrise Clinic,Medium Prescriber,Rep_025,189,43299.36,7793.88,14732.51,20772.97,3424.95,397,Online Pharmacy,Q3,September
TXN000162,2025-10-08,South,Brazil,Comirnaty,Vaccines,Apollo Hospital,Non-Prescriber,Rep_036,173,60210.24,2200.0,20363.97,37646.27,1910.87,134,Hospital,Q4,October
TXN000163,2023-08-26,East,India,Trulicity,Diabetes,City Medical Center,Low Prescriber,Rep_040,294,49529.04,3898.58,20240.15,25390.31,1931.91,435,Retail Pharmacy,Q3,August
TXN000164,2024-09-04,North,USA,Avastin,Oncology,City Medical Center,Medium Prescriber,Rep_016,273,177161.97,31889.15,78580.4,66692.42,12651.57,102,Hospital,Q3,September
TXN000165,2024-10-31,South,Brazil,Comirnaty,Vaccines,Mercy General,Low Prescriber,Rep_033,260,45361.2,4161.21,15218.59,25981.4,1348.77,55,Online Pharmacy,Q4,October
TXN000166,2025-10-18,West,Germany,Jardiance,Diabetes,Sunrise Clinic,Non-Prescriber,Rep_009,149,98980.35,6716.37,38805.1,53458.88,3846.48,262,Hospital,Q4,October
TXN000167,2025-09-12,North,USA,Jardiance,Diabetes,St. Luke's,High Prescriber,Rep_018,280,37718.07,6789.25,10087.17,20841.65,2381.69,239,Retail Pharmacy,Q3,September
TXN000168,2023-09-30,East,India,Entresto,Cardiology,Apollo Hospital,Low Prescriber,Rep_039,166,87250.7,3388.69,33612.07,50249.94,3446.95,358,Retail Pharmacy,Q3,September
TXN000169,2025-05-04,Central,UAE,Avastin,Oncology,Mercy General,High Prescriber,Rep_014,442,134936.0,12231.55,39550.55,83153.9,5616.4,80,Online Pharmacy,Q2,May
TXN000170,2025-04-24,Central,UAE,Trulicity,Diabetes,Cleveland Partners,Non-Prescriber,Rep_035,313,15694.23,656.58,5146.95,9890.7,671.24,152,Government,Q2,April
TXN000171,2023-10-08,Central,UAE,Avastin,Oncology,City Medical Center,Medium Prescriber,Rep_019,248,17454.55,1704.21,4808.57,10941.77,1090.23,487,Hospital,Q4,October
TXN000172,2025-12-22,West,Germany,Shingrix,Vaccines,Mercy General,Medium Prescriber,Rep_009,592,311579.56,19158.7,91507.38,200913.48,8479.59,80,Online Pharmacy,Q4,December
TXN000173,2025-03-31,East,India,Opdivo,Oncology,Mercy General,High Prescriber,Rep_022,419,115199.58,9449.08,29909.1,75841.4,8544.78,433,Hospital,Q1,March
TXN000174,2025-12-21,Central,UAE,Aduhelm,Neurology,Apollo Hospital,Low Prescriber,Rep_017,269,181179.61,13031.98,49459.61,118688.02,4643.89,459,Retail Pharmacy,Q4,December
TXN000175,2023-12-09,Central,UAE,Eliquis,Cardiology,Cleveland Partners,Medium Prescriber,Rep_040,344,98972.22,5980.07,40061.57,52930.58,5553.87,451,Hospital,Q4,December
TXN000176,2023-06-28,East,India,Eliquis,Cardiology,Sunrise Clinic,High Prescriber,Rep_001,205,69368.62,4449.07,26390.93,38528.62,5343.59,320,Online Pharmacy,Q2,June
TXN000177,2024-07-26,East,India,Keytruda,Oncology,Mercy General,Low Prescriber,Rep_040,89,7497.05,298.4,2289.32,4909.33,586.96,199,Retail Pharmacy,Q3,July
TXN000178,2024-10-14,East,India,Avastin,Oncology,Metro Health,Medium Prescriber,Rep_009,329,222070.99,19780.91,68171.71,134118.37,10608.58,247,Online Pharmacy,Q4,October
TXN000179,2025-03-29,North,USA,Aduhelm,Neurology,City Medical Center,High Prescriber,Rep_001,294,141438.89,25459.0,36198.97,79780.92,8560.62,70,Online Pharmacy,Q1,March
TXN000180,2024-03-20,South,Brazil,Eliquis,Cardiology,Sunrise Clinic,High Prescriber,Rep_020,371,247048.42,7438.52,93206.5,146403.4,5698.94,165,Retail Pharmacy,Q1,March
TXN000181,2024-09-30,North,USA,Aduhelm,Neurology,Apollo Hospital,Medium Prescriber,Rep_015,150,17882.04,3218.77,6603.2,8060.07,947.3,455,Hospital,Q3,September
TXN000182,2023-07-21,Central,UAE,Aduhelm,Neurology,City Medical Center,High Prescriber,Rep_002,305,160756.97,15099.92,59884.33,85772.72,11642.33,375,Hospital,Q3,July
TXN000183,2023-09-25,North,USA,Entresto,Cardiology,Mercy General,Low Prescriber,Rep_031,68,28186.03,5073.49,10300.3,12812.24,637.69,105,Hospital,Q3,September
TXN000184,2024-02-24,West,Germany,Aduhelm,Neurology,Sunrise Clinic,High Prescriber,Rep_023,132,84709.53,5188.41,34703.47,44817.65,5874.21,435,Online Pharmacy,Q1,February
TXN000185,2024-11-09,Central,UAE,Herceptin,Oncology,City Medical Center,High Prescriber,Rep_010,320,55750.8,4192.56,14436.99,37121.25,3663.63,475,Online Pharmacy,Q4,November
TXN000186,2023-05-06,South,Brazil,Herceptin,Oncology,Mercy General,High Prescriber,Rep_005,136,60970.71,5421.55,22317.98,33231.18,3266.89,97,Retail Pharmacy,Q2,May
TXN000187,2024-07-10,North,USA,Brilinta,Cardiology,St. Luke's,Medium Prescriber,Rep_015,228,18068.32,3252.3,4628.94,10187.08,781.98,122,Hospital,Q3,July
TXN000188,2023-06-19,North,USA,Comirnaty,Vaccines,Metro Health,Non-Prescriber,Rep_017,157,124994.53,22499.02,44882.56,57612.95,3161.37,323,Hospital,Q2,June
TXN000189,2023-11-01,Central,UAE,Ozempic,Diabetes,Cleveland Partners,Low Prescriber,Rep_021,51,8988.89,425.03,3754.75,4809.11,371.88,33,Retail Pharmacy,Q4,November
TXN000190,2023-12-25,East,India,Herceptin,Oncology,City Medical Center,Non-Prescriber,Rep_018,111,88776.17,3598.68,36695.75,48481.74,2879.77,402,Online Pharmacy,Q4,December
TXN000191,2023-06-14,South,Brazil,Trulicity,Diabetes,City Medical Center,High Prescriber,Rep_034,213,34290.47,3075.14,13447.93,17767.4,2551.78,109,Government,Q2,June
TXN000192,2024-01-30,South,Brazil,Entresto,Cardiology,Apollo Hospital,Non-Prescriber,Rep_032,164,65614.2,2126.71,29127.56,34359.93,5048.8,280,Retail Pharmacy,Q1,January
TXN000193,2024-02-11,East,India,Entresto,Cardiology,St. Luke's,Non-Prescriber,Rep_004,250,108364.15,6985.45,39602.31,61776.39,7795.13,491,Government,Q1,February
TXN000194,2023-04-26,Central,UAE,Keytruda,Oncology,St. Luke's,Non-Prescriber,Rep_022,131,31706.67,1019.54,14087.48,16599.65,1054.08,380,Hospital,Q2,April
TXN000195,2023-11-16,North,USA,Jardiance,Diabetes,Mercy General,Medium Prescriber,Rep_035,130,41474.76,7465.46,17041.46,16967.84,1523.19,144,Government,Q4,November
TXN000196,2024-06-25,North,USA,Prevnar,Vaccines,Apollo Hospital,Low Prescriber,Rep_002,281,172834.93,31110.29,69788.08,71936.56,10285.83,394,Government,Q2,June
TXN000197,2024-02-18,North,USA,Entresto,Cardiology,St. Luke's,High Prescriber,Rep_019,332,92828.2,16709.08,33402.01,42717.11,5377.11,309,Government,Q1,February
TXN000198,2024-01-10,Central,UAE,Aduhelm,Neurology,City Medical Center,Non-Prescriber,Rep_023,181,28760.43,2292.43,11025.91,15442.09,939.51,438,Retail Pharmacy,Q1,January
TXN000199,2025-01-02,North,USA,Opdivo,Oncology,City Medical Center,High Prescriber,Rep_019,335,228360.48,41104.89,82163.21,105092.38,7571.62,65,Hospital,Q1,January
TXN000200,2025-11-12,West,Germany,Herceptin,Oncology,Cleveland Partners,Non-Prescriber,Rep_015,223,103916.44,7751.79,36916.91,59247.74,4966.2,155,Retail Pharmacy,Q4,November
TXN000201,2025-02-14,East,India,Herceptin,Oncology,Apollo Hospital,High Prescriber,Rep_015,431,182106.8,9086.98,50400.91,122618.91,10520.94,74,Hospital,Q1,February
TXN000202,2023-10-21,North,USA,Entresto,Cardiology,Mercy General,High Prescriber,Rep_019,196,59834.5,10770.21,26212.88,22851.41,1493.64,468,Hospital,Q4,October
TXN000203,2025-06-29,West,Germany,Avastin,Oncology,Sunrise Clinic,Medium Prescriber,Rep_029,367,134611.34,7593.69,58860.72,68156.93,8145.12,102,Hospital,Q2,June
TXN000204,2025-06-24,Central,UAE,Trulicity,Diabetes,Mercy General,High Prescriber,Rep_020,203,37982.4,1879.78,10480.11,25622.51,2300.46,474,Government,Q2,June
TXN000205,2025-05-20,East,India,Comirnaty,Vaccines,Apollo Hospital,Low Prescriber,Rep_013,196,73411.18,4554.35,21419.66,47437.17,3092.26,216,Retail Pharmacy,Q2,May
TXN000206,2024-10-10,East,India,Entresto,Cardiology,Sunrise Clinic,Non-Prescriber,Rep_018,168,35583.33,2755.82,13221.0,19606.51,1342.14,111,Government,Q4,October
TXN000207,2024-06-23,South,Brazil,Aduhelm,Neurology,Metro Health,Medium Prescriber,Rep_010,519,103494.55,9554.1,31822.7,62117.75,4353.72,76,Hospital,Q2,June
TXN000208,2025-05-17,North,USA,Jardiance,Diabetes,St. Luke's,Medium Prescriber,Rep_001,172,43001.1,7740.2,16984.2,18276.7,3124.41,68,Online Pharmacy,Q2,May
TXN000209,2023-04-14,South,Brazil,Keytruda,Oncology,Cleveland Partners,Medium Prescriber,Rep_007,363,251503.52,17674.38,66718.1,167111.04,10803.29,215,Online Pharmacy,Q2,April
TXN000210,2024-06-02,South,Brazil,Herceptin,Oncology,City Medical Center,Non-Prescriber,Rep_033,117,32157.5,2419.92,14304.91,15432.67,2277.51,60,Government,Q2,June
TXN000211,2025-12-18,West,Germany,Entresto,Cardiology,Sunrise Clinic,Non-Prescriber,Rep_026,120,11912.54,547.7,3565.67,7799.17,584.25,386,Online Pharmacy,Q4,December
TXN000212,2024-08-30,Central,UAE,Comirnaty,Vaccines,Mercy General,Medium Prescriber,Rep_019,342,216382.03,9596.26,85498.04,121287.73,12373.61,453,Government,Q3,August
TXN000213,2025-05-12,Central,UAE,Brilinta,Cardiology,Sunrise Clinic,Low Prescriber,Rep_026,465,113891.86,6168.78,49371.8,58351.28,4263.0,261,Hospital,Q2,May
TXN000214,2024-04-03,Central,UAE,Eliquis,Cardiology,Metro Health,Medium Prescriber,Rep_018,234,145271.0,7960.67,63892.25,73418.08,11293.17,329,Retail Pharmacy,Q2,April
TXN000215,2023-01-03,East,India,Entresto,Cardiology,Cleveland Partners,Medium Prescriber,Rep_011,154,59160.06,2641.08,15381.37,41137.61,4177.82,491,Government,Q1,January
TXN000216,2024-07-13,North,USA,Prevnar,Vaccines,Metro Health,Medium Prescriber,Rep_018,265,56799.6,10223.93,19413.69,27161.98,4269.24,129,Retail Pharmacy,Q3,July
TXN000217,2023-05-05,North,USA,Ozempic,Diabetes,Cleveland Partners,Medium Prescriber,Rep_008,199,153250.24,27585.04,54295.32,71369.88,12051.37,31,Retail Pharmacy,Q2,May
TXN000218,2025-11-28,West,Germany,Keytruda,Oncology,Cleveland Partners,Non-Prescriber,Rep_040,307,207702.65,17635.92,67585.84,122480.89,11033.04,412,Retail Pharmacy,Q4,November
TXN000219,2024-09-04,East,India,Jardiance,Diabetes,Sunrise Clinic,Low Prescriber,Rep_034,234,82385.15,7630.92,20603.58,54150.65,6103.34,119,Government,Q3,September
TXN000220,2025-09-06,South,Brazil,Brilinta,Cardiology,Mercy General,Medium Prescriber,Rep_001,207,106921.64,10635.6,34991.67,61294.37,5819.8,237,Retail Pharmacy,Q3,September
TXN000221,2023-11-11,Central,UAE,Prevnar,Vaccines,Cleveland Partners,Non-Prescriber,Rep_005,138,10929.25,355.43,3115.32,7458.5,786.97,177,Online Pharmacy,Q4,November
TXN000222,2024-08-10,South,Brazil,Brilinta,Cardiology,St. Luke's,Non-Prescriber,Rep_015,132,95115.34,9155.04,40758.03,45202.27,4296.06,401,Retail Pharmacy,Q3,August
TXN000223,2023-04-22,North,USA,Eliquis,Cardiology,Cleveland Partners,High Prescriber,Rep_003,331,67956.57,12232.18,17956.28,37768.11,1640.5,473,Government,Q2,April
TXN000224,2025-09-20,West,Germany,Ozempic,Diabetes,Sunrise Clinic,Medium Prescriber,Rep_006,157,68568.9,4280.79,17764.88,46523.23,2564.6,37,Hospital,Q3,September
TXN000225,2023-07-31,West,Germany,Herceptin,Oncology,Sunrise Clinic,High Prescriber,Rep_005,311,15893.77,1288.26,7046.81,7558.7,531.77,348,Hospital,Q3,July
TXN000226,2025-05-18,South,Brazil,Opdivo,Oncology,Cleveland Partners,Medium Prescriber,Rep_021,384,126031.01,11738.0,51841.43,62451.58,9967.98,389,Online Pharmacy,Q2,May
TXN000227,2025-07-26,East,India,Herceptin,Oncology,Mercy General,High Prescriber,Rep_004,299,52471.8,4441.43,19244.27,28786.1,4047.32,69,Online Pharmacy,Q3,July
TXN000228,2025-05-18,North,USA,Aduhelm,Neurology,Sunrise Clinic,Low Prescriber,Rep_006,268,87625.43,15772.58,38255.95,33596.9,6103.14,363,Hospital,Q2,May
TXN000229,2023-11-09,North,USA,Keytruda,Oncology,Apollo Hospital,High Prescriber,Rep_003,119,77981.08,14036.59,22540.28,41404.21,3175.43,201,Hospital,Q4,November
TXN000230,2023-04-19,West,Germany,Nurtec,Neurology,Apollo Hospital,Low Prescriber,Rep_040,218,37556.28,3193.58,14905.67,19457.03,1617.22,61,Retail Pharmacy,Q2,April
TXN000231,2025-01-28,West,Germany,Comirnaty,Vaccines,Mercy General,High Prescriber,Rep_027,344,199056.72,17357.54,71518.31,110180.87,15530.83,73,Online Pharmacy,Q1,January
TXN000232,2024-10-20,Central,UAE,Avastin,Oncology,Cleveland Partners,Non-Prescriber,Rep_007,122,20490.5,1059.05,6311.26,13120.19,1481.15,352,Retail Pharmacy,Q4,October
TXN000233,2024-08-17,East,India,Brilinta,Cardiology,Cleveland Partners,Low Prescriber,Rep_012,173,40764.43,1687.53,11715.0,27361.9,863.71,225,Hospital,Q3,August
TXN000234,2025-12-28,Central,UAE,Entresto,Cardiology,Metro Health,Low Prescriber,Rep_015,201,60167.77,2043.36,19541.54,38582.87,4612.88,338,Government,Q4,December
TXN000235,2025-01-29,North,USA,Entresto,Cardiology,St. Luke's,High Prescriber,Rep_028,310,18169.25,3270.46,6177.97,8720.82,1428.58,96,Retail Pharmacy,Q1,January
TXN000236,2024-02-29,East,India,Avastin,Oncology,St. Luke's,Non-Prescriber,Rep_024,225,98950.09,3481.36,36720.04,58748.69,5047.19,383,Retail Pharmacy,Q1,February
TXN000237,2023-08-07,East,India,Herceptin,Oncology,Sunrise Clinic,Low Prescriber,Rep_010,134,69376.7,5230.68,21054.47,43091.55,1450.43,484,Hospital,Q3,August
TXN000238,2023-04-10,West,Germany,Aduhelm,Neurology,City Medical Center,Medium Prescriber,Rep_021,192,9890.67,417.25,2704.24,6769.18,464.32,325,Government,Q2,April
TXN000239,2023-01-25,West,Germany,Vyepti,Neurology,Metro Health,Medium Prescriber,Rep_032,216,162475.28,11038.46,71152.85,80283.97,5398.89,376,Online Pharmacy,Q1,January
TXN000240,2024-01-05,North,USA,Vyepti,Neurology,Sunrise Clinic,Low Prescriber,Rep_004,178,52560.46,9460.88,22496.48,20603.1,1317.06,413,Hospital,Q1,January
TXN000241,2025-05-09,East,India,Brilinta,Cardiology,Sunrise Clinic,Non-Prescriber,Rep_033,505,295697.47,10762.62,85709.11,199225.74,21481.89,382,Hospital,Q2,May
TXN000242,2023-10-23,North,USA,Opdivo,Oncology,Metro Health,Non-Prescriber,Rep_010,310,114259.38,20566.69,33485.87,60206.82,6378.62,317,Retail Pharmacy,Q4,October
TXN000243,2023-11-15,West,Germany,Trulicity,Diabetes,Mercy General,High Prescriber,Rep_006,92,55858.82,4561.11,19790.21,31507.5,1346.62,217,Government,Q4,November
TXN000244,2025-05-14,East,India,Avastin,Oncology,Apollo Hospital,Medium Prescriber,Rep_040,290,159455.71,13572.41,54353.52,91529.78,9218.91,161,Online Pharmacy,Q2,May
TXN000245,2023-04-02,East,India,Herceptin,Oncology,Apollo Hospital,Non-Prescriber,Rep_015,218,108811.22,4796.06,40047.59,63967.57,4837.53,261,Hospital,Q2,April
TXN000246,2023-05-01,West,Germany,Entresto,Cardiology,Sunrise Clinic,Low Prescriber,Rep_020,41,6954.39,286.75,1836.64,4831.0,216.55,348,Government,Q2,May
TXN000247,2023-05-20,North,USA,Avastin,Oncology,Sunrise Clinic,Medium Prescriber,Rep_032,220,69886.19,12579.51,22416.54,34890.14,4872.0,405,Government,Q2,May
TXN000248,2023-11-10,Central,UAE,Opdivo,Oncology,Metro Health,High Prescriber,Rep_005,79,55871.93,2077.3,18356.51,35438.12,2972.51,276,Retail Pharmacy,Q4,November
TXN000249,2024-02-18,Central,UAE,Avastin,Oncology,Mercy General,Low Prescriber,Rep_040,554,307599.67,13087.67,119591.65,174920.35,10389.45,102,Hospital,Q1,February
TXN000250,2024-10-23,West,Germany,Vyepti,Neurology,Sunrise Clinic,Non-Prescriber,Rep_036,113,34908.24,2059.38,13840.52,19008.34,2544.8,104,Retail Pharmacy,Q4,October
TXN000251,2023-09-04,East,India,Vyepti,Neurology,Mercy General,Low Prescriber,Rep_003,115,70384.93,4929.33,31479.61,33975.99,3159.17,389,Retail Pharmacy,Q3,September
TXN000252,2025-08-03,South,Brazil,Ozempic,Diabetes,Cleveland Partners,Non-Prescriber,Rep_029,139,63941.94,4493.75,16268.64,43179.55,4904.78,29,Government,Q3,August
TXN000253,2023-11-01,North,USA,Nurtec,Neurology,City Medical Center,Low Prescriber,Rep_029,306,193504.29,34830.77,72035.32,86638.2,13823.66,352,Hospital,Q4,November
TXN000254,2024-10-29,North,USA,Aduhelm,Neurology,Apollo Hospital,Low Prescriber,Rep_007,276,169596.13,30527.3,58173.35,80895.48,12287.28,141,Retail Pharmacy,Q4,October
TXN000255,2024-03-04,East,India,Ozempic,Diabetes,Metro Health,Non-Prescriber,Rep_040,212,113596.1,3531.2,34780.44,75284.46,3689.3,6,Online Pharmacy,Q1,March
TXN000256,2024-11-15,West,Germany,Eliquis,Cardiology,City Medical Center,Low Prescriber,Rep_003,214,93095.6,9239.3,27585.13,56271.17,7126.72,69,Retail Pharmacy,Q4,November
TXN000257,2024-07-27,West,Germany,Nurtec,Neurology,Mercy General,Non-Prescriber,Rep_031,97,30308.49,2880.83,9875.88,17551.78,2118.02,429,Online Pharmacy,Q3,July
TXN000258,2023-09-07,North,USA,Avastin,Oncology,City Medical Center,High Prescriber,Rep_019,83,36586.81,6585.63,11709.26,18291.92,2218.93,391,Online Pharmacy,Q3,September
TXN000259,2025-06-13,West,Germany,Eliquis,Cardiology,Metro Health,Medium Prescriber,Rep_012,283,175187.33,12578.6,66715.99,95892.74,12849.58,310,Retail Pharmacy,Q2,June
TXN000260,2025-11-29,South,Brazil,Nurtec,Neurology,St. Luke's,Medium Prescriber,Rep_012,294,204663.77,18584.45,80815.35,105263.97,13251.0,301,Government,Q4,November
TXN000261,2024-01-19,West,Germany,Aduhelm,Neurology,Metro Health,High Prescriber,Rep_027,448,273806.23,12527.44,97405.17,163873.62,19044.61,258,Online Pharmacy,Q1,January
TXN000262,2025-09-01,West,Germany,Keytruda,Oncology,Mercy General,Non-Prescriber,Rep_008,557,220651.2,21807.27,89880.43,108963.5,14655.6,386,Hospital,Q3,September
TXN000263,2024-02-09,South,Brazil,Keytruda,Oncology,Cleveland Partners,Medium Prescriber,Rep_018,369,137171.58,6045.78,48399.65,82726.15,8802.81,246,Retail Pharmacy,Q1,February
TXN000264,2024-11-18,West,Germany,Ozempic,Diabetes,City Medical Center,Low Prescriber,Rep_031,253,184012.03,17545.54,75494.54,90971.95,11124.54,5,Government,Q4,November
TXN000265,2025-10-08,South,Brazil,Herceptin,Oncology,Apollo Hospital,Non-Prescriber,Rep_015,203,57681.9,1794.02,14618.32,41269.56,4325.92,367,Online Pharmacy,Q4,October
TXN000266,2023-05-18,East,India,Eliquis,Cardiology,Mercy General,Non-Prescriber,Rep_019,207,21113.22,1576.79,8373.52,11162.91,1278.78,112,Government,Q2,May
TXN000267,2024-06-23,Central,UAE,Prevnar,Vaccines,City Medical Center,High Prescriber,Rep_018,238,127837.34,11033.51,50242.64,66561.19,7106.41,74,Government,Q2,June
TXN000268,2023-10-04,East,India,Brilinta,Cardiology,Mercy General,Low Prescriber,Rep_040,139,108515.32,3785.67,39167.25,65562.4,7039.13,414,Online Pharmacy,Q4,October
TXN000269,2023-04-03,North,USA,Eliquis,Cardiology,Sunrise Clinic,Non-Prescriber,Rep_040,233,22240.71,4003.33,8608.91,9628.47,478.13,127,Retail Pharmacy,Q2,April
TXN000270,2023-01-13,East,India,Shingrix,Vaccines,Cleveland Partners,Non-Prescriber,Rep_026,224,165979.66,11755.24,61174.8,93049.62,6854.21,73,Retail Pharmacy,Q1,January
TXN000271,2025-07-30,Central,UAE,Nurtec,Neurology,Sunrise Clinic,High Prescriber,Rep_035,129,26886.68,2430.82,11486.49,12969.37,854.98,381,Government,Q3,July
TXN000272,2024-09-22,North,USA,Trulicity,Diabetes,Mercy General,Non-Prescriber,Rep_030,252,36780.08,6620.41,11751.29,18408.38,1696.43,228,Hospital,Q3,September
TXN000273,2025-12-30,North,USA,Entresto,Cardiology,Apollo Hospital,Low Prescriber,Rep_037,280,62166.81,11190.03,21374.28,29602.5,2245.08,95,Online Pharmacy,Q4,December
